path,sizeBytes,extension,topLevelArea,category,generated,regenerable,uniqueEvidence,supersededBy,possibleDuplicateGroup,recommendedAction,actionConfidence,reason
packages/engine/src/data/MessagePacketRaw.js,698,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/data/Server.js,1367,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/data/tables/string/StringTable.js,2227,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/data/tables/string/StringTableContainer.js,3722,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/data/tables/string/StringTableEntry.js,1610,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/data/tables/string/StringTableInstructions.js,976,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/data/trackers/PacketTrackerRegistry.js,2693,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/data/trackers/PerformanceTrackerRecord.js,1523,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/data/VarInt32.js,1692,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/errors/PlaybackInterruptedError.js,874,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/extractors/DemoPacketRawBroadcastExtractor.js,2266,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/extractors/DemoPacketRawReplayExtractor.js,2002,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/extractors/EntityMutationExtractor.js,3008,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/extractors/EntityPayloadSizeExtractor.js,974,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/extractors/FieldPathExtractor.js,2727,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/extractors/MessagePacketRawExtractor.js,2330,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/extractors/StringTableEntryExtractor.js,3735,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/handlers/DemoEntityHandler.js,1594,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/handlers/DemoMessageHandler.js,17159,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/handlers/DemoPacketHandler.js,6594,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/handlers/StringTableHandler.js,6863,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/PacketCodec.js,5185,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/Parser.js,4298,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/ParserConfiguration.js,7924,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/ParserEngine.js,17774,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/ParserSession.js,6661,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/Player.js,12204,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/PlayerPacketIndex.js,8234,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/Printer.js,5368,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/providers/ProtoProvider.js,1318,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/SchemaRegistry.js,9869,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamBufferSplitter.js,1493,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamEventLoopBreaker.js,1300,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamPacketAnalyzer.js,4883,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamPacketAnalyzerConcurrent.js,11006,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamPacketBatcher.js,2666,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamPacketCoordinator.js,1740,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamPacketExtractor.js,3493,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamPacketParser.js,2270,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamPacketParserConcurrent.js,5727,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamPacketPrioritizer.js,2095,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/stream/DemoStreamPacketResequencer.js,980,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/trackers/MemoryTracker.base.js,568,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/trackers/MemoryTracker.browser.js,575,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/trackers/MemoryTracker.node.js,2202,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/trackers/PacketTracker.js,3056,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/trackers/PerformanceTracker.js,2346,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/trackers/Tracker.js,262,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/requests/WorkerRequest.js,1267,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/requests/WorkerRequestBootstrap.js,823,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/requests/WorkerRequestDemoClear.js,669,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/requests/WorkerRequestDHPParse.js,881,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/requests/WorkerRequestDPacketSync.js,926,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/requests/WorkerRequestMPacketSync.js,953,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/requests/WorkerRequestSvcCreatedEntities.js,808,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/requests/WorkerRequestSvcUpdatedEntities.js,1177,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/responses/WorkerResponse.js,1279,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/responses/WorkerResponseBootstrap.js,675,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/responses/WorkerResponseDemoClear.js,677,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/responses/WorkerResponseDHPParse.js,1684,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/responses/WorkerResponseDPacketSync.js,691,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/responses/WorkerResponseMPacketSync.js,694,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/responses/WorkerResponseSvcCreatedEntities.js,723,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/responses/WorkerResponseSvcUpdatedEntities.js,1621,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/scripts/Worker.browser.js,372,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/scripts/Worker.js,11587,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/scripts/Worker.node.js,461,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/WorkerManager.base.js,5431,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/WorkerManager.browser.js,800,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/WorkerManager.node.js,1039,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/WorkerMessageBridge.instance.js,3757,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/WorkerThread.browser.js,850,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/WorkerThread.js,3074,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/src/workers/WorkerThread.node.js,884,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/BinaryHeap.test.js,1499,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/BitBuffer.test.js,7403,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/Demo.test.js,3660,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/DemoMessageHandlerRecovery.test.js,6298,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/Entity.test.js,8323,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/FieldDecoderQuantizedFloat.test.js,1852,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/FieldDefinition.test.js,1933,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/FieldPathBuilder.test.js,4975,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/ParserEngine.test.js,5054,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/ParserSession.test.js,15938,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/Player.test.js,12650,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/PlayerPacketIndex.test.js,5622,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/engine/tests/Queue.test.js,954,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/data/Benchmark.js,3152,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/data/BenchmarkRunner.js,4954,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/data/DeadlockGameObserver.js,6302,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/data/DeadlockGameState.js,3108,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/data/DemoFile.js,14223,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/data/DemoProvider.js,3250,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/data/Game.js,520,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/data/ProfileRunner.js,18656,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/data/StatsAccumulator.js,3367,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/data/StatsAccumulatorTiming.js,936,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-common/eslint.config.js,197,.js,packages,duplicate,false,false,false,,exact_014,investigate,medium,Exact content duplicate detected; removal requires approval and provenance check.
packages/examples-common/package.json,303,.json,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/eslint.config.js,197,.js,packages,duplicate,false,false,false,,exact_004,investigate,medium,Exact content duplicate detected; removal requires approval and provenance check.
packages/examples-node-cs2/package.json,507,.json,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/000_benchmark.js,2093,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/003_profile.js,298,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/100_parse.js,574,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/101_parse_multiple.js,1592,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/102_parse_selective.js,628,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/103_parse_damage.js,4648,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/104_parse_entity_field_stats.js,2432,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/105_parse_chat.js,1398,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/106_parse_kill_feed.js,4402,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/107_parse_bomb_timeline.js,4661,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/108_parse_match_summary.js,5511,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-cs2/scripts/200_play.js,1607,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/eslint.config.js,197,.js,packages,duplicate,false,false,false,,exact_014,investigate,medium,Exact content duplicate detected; removal requires approval and provenance check.
packages/examples-node-deadem/package.json,520,.json,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/000_benchmark.js,2087,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/001_memory_leak_test.js,1262,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/002_multithread_test.js,8301,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/003_profile.js,272,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/100_parse.js,536,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/101_parse_multiple.js,1682,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/102_parse_selective.js,648,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/103_parse_chat.js,2088,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/104_parse_kill_feed.js,4205,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/105_parse_ability_feed.js,2232,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/106_parse_mid_boss_deaths.js,2515,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/107_parse_tower_deaths.js,2134,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/108_parse_entity_field_stats.js,2433,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/200_play.js,1405,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/201_play_game_time.js,737,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/202_play_top_damage_dealer.js,1044,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/203_play_scoreboard.js,1307,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/300_broadcast_save.js,593,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/301_broadcast_parse.js,1189,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-deadem/scripts/302_broadcast_parse_file.js,604,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-dota2/eslint.config.js,197,.js,packages,duplicate,false,false,false,,exact_004,investigate,medium,Exact content duplicate detected; removal requires approval and provenance check.
packages/examples-node-dota2/package.json,513,.json,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-dota2/scripts/000_benchmark.js,2075,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-dota2/scripts/003_profile.js,279,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-dota2/scripts/100_parse.js,541,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-dota2/scripts/101_parse_multiple.js,1686,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-dota2/scripts/102_parse_selective.js,606,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-dota2/scripts/103_parse_chat.js,976,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-dota2/scripts/104_parse_entity_field_stats.js,2413,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/examples-node-dota2/scripts/200_play.js,1588,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/eslint.config.js,1129,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/index.html,5919,.html,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/jsconfig.json,505,.json,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/package.json,793,.json,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/public/robots.txt,68,.txt,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/public/sitemap.xml,235,.xml,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/App.jsx,3139,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Dancer/animation-ai-rocket-science.js,7010,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Dancer/dancer.json,8788,.json,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Dancer/Dancer.jsx,2330,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Dancer/DancerAnimation.jsx,999,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Header/HeaderActions.jsx,1690,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Library/Library.jsx,5841,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Navigation/Navigation.jsx,687,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/BottomBar/BottomBar.jsx,2884,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/BottomBar/Controls.jsx,2731,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/BottomBar/Cs2GameInfo.jsx,2829,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/BottomBar/formatTime.js,290,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/BottomBar/SeekBar.jsx,4165,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/BottomBar/TickJumper.jsx,2471,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/BottomBar/TimeDisplay.jsx,1507,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/EmptyState.jsx,373,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/EntityDiff/EntityDiff.jsx,7136,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/EntityExplorer/entities.js,764,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/EntityExplorer/EntityDetails.jsx,1527,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/EntityExplorer/EntityExplorer.jsx,5339,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/EntityExplorer/EntityTree.jsx,4838,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/FreezeToggle/FreezeToggle.jsx,2578,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/InfoExplorer/InfoExplorer.jsx,1999,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/MatchSummary/helpers/cs2Players.js,3362,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/MatchSummary/helpers/deadlockPlayers.js,2281,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/MatchSummary/helpers/dotaPlayers.js,4512,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/MatchSummary/MatchSummary.jsx,4734,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/PacketExplorer/PacketExplorer.jsx,7661,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/ParserLanding/ParserLanding.jsx,8740,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/UploadForm/UploadForm.jsx,4351,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/components/Widget/Widget.jsx,1922,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/config.js,209,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/hooks/usePlayer.js,11296,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/Parser.jsx,6625,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/theme.js,289,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/tickStore.js,838,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/components/Parser/utils.jsx,1233,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/index.css,1085,.css,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/libraries.js,2127,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/loaders/libraryLoader.cdn.js,1753,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/loaders/libraryLoader.local.js,406,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/src/main.jsx,2545,.jsx,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
packages/ui/vite.config.js,974,.js,packages,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/__init__.py,36,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/__init__.py,386,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/annotations.py,5803,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/cli.py,4247,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/config.py,189,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/detector.py,3595,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/errors.py,1018,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/frame_extractor.py,7531,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/metadata.py,3210,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/ocr.py,3257,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/pipeline.py,9357,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/README.md,3099,.md,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/roi.py,2052,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/schemas.py,10421,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/serialization.py,1415,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/tracker.py,3623,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/deadem/video_pipeline/vlm.py,1113,.py,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
python/pyproject.toml,780,.toml,python,active_dependency,false,false,false,,,keep_in_place,high,Source code or tests.
README.md,7971,.md,README.md,unknown,false,false,false,,,investigate,low,No safe classification rule matched.
release.sh,1749,.sh,release.sh,unknown,false,false,false,,,investigate,low,No safe classification rule matched.
reports/23-lane-occupancy-decision-packet.md,14739,.md,reports,historical_record,false,false,true,,,keep_but_index,medium,Report may contain unique reasoning not captured in structured outputs.
reports/24-autonomous-lane-occupancy-evidence-audit.md,5354,.md,reports,historical_record,false,false,true,,,keep_but_index,medium,Report may contain unique reasoning not captured in structured outputs.
